"pcon19cd","ConstituencyName","Con19","Lab19","Con17","Lab17","Con15","Lab15","Leave","Remain","hc1","hc2","hc3","hc4","oc1","oc2","oc3","ca1","ca2","ca3","ns1","ns2","ns3","ns4","he1","he2","he3","qu1","qu2","qu3","de1","de2","de3","ag1","ag2","ag3","ag4"
"E14000625","Charnwood",63.4353833649418,22.9820283572654,60.3849499782514,30.7688125271857,54.3120108685253,21.9150035399246,57.8746718,42.1253282,81.6162909836065,7.0594262295082,9.62602459016393,1.69825819672131,39.3058401639344,9.73616803278689,37.2617827868852,13.4733606557377,41.749487704918,44.7771516393443,44.1518012278466,21.9839569095332,23.8445499826248,2.74238387582532,47.1366150208975,36.2297884915777,16.6335964875248,36.206098031648,21.0845233500579,38.476778592564,49.485143442623,32.1388319672131,18.3760245901639,20.8215476843838,7.44501203191624,45.4405370034196,26.2929032802803
"E14000626","Chatham and Aylesford",66.5805260729119,23.8024919243193,56.9993316997104,33.7023836043662,50.1799271005038,23.5855408260395,63.90539181,36.09460819,66.3433064433779,16.2258756254467,15.1945267027469,2.23629122842847,35.3747574798325,12.4042683549474,42.4512406821199,20.1725722454815,41.8896150311447,37.9378127233738,35.5328880906948,22.7719160399596,29.3341003479627,5.41727466606802,46.0747730800465,36.2023416700075,17.722885249946,41.4965366387167,22.8686005937191,30.3369616165825,41.680281833963,33.6005309915246,24.7191871745124,23.9275912048601,9.28341608330506,47.71949301508,19.0694996967548
"E14000627","Cheadle",45.961755183085,12.255156252795,44.585135234186,19.0885435754599,43.1095206704963,16.3348714568227,42.65303264,57.34696736,83.7215493145215,6.15998935179023,8.59576733661653,1.52269399707174,39.8003460668175,7.01184613336883,39.3291627845069,13.4859576733662,41.4002395847198,45.113802741914,52.0947512243049,20.542225087889,16.3895669261119,3.20391777583322,50.7399228766356,32.6038473792338,16.6562297441306,27.7150935774875,19.5435572909654,48.7733943718864,52.2055104485558,31.2099028350859,16.5845867163583,21.1880513716313,6.7839996484405,44.6810146885952,27.346934291333
"E14000628","Chelmsford",55.904905290431,18.0228283323413,53.6844882166725,29.8153359127682,51.5301856290763,17.6189679840942,50.68320063,49.31679937,69.8775547156146,14.9921915668922,13.3693954688455,1.76085824864767,36.2492361315438,11.1332412918996,42.5276690129688,18.7922956793337,44.897358712627,36.3103456080393,46.1260470579125,22.3673511532157,21.2328501916648,3.32089985673537,50.3898543026256,34.6315829412657,14.9785627561087,33.0741759850126,20.4425970376442,42.2422574790703,50.3293121788923,31.0277708620963,18.6429169590114,21.5529670663227,8.4857337987555,48.8892472302322,21.0720519046896
"E14000629","Chelsea and Fulham",49.8601055082121,23.2203498430192,52.6466957842765,33.2106912267376,62.9493362501864,23.1193755282653,29.09905564,70.90094436,40.304971396342,22.6472484086697,33.3897349125776,3.65804528241076,22.897026831037,8.19837241157038,63.1999838852631,49.701877366852,38.8788171783096,11.4193054548385,62.3866473912472,11.7767237362454,11.001326180719,5.74080932866582,59.7613934170317,27.5835643395744,12.6550422433939,16.1732560616081,9.09101099664832,63.9139548700243,48.5698170977359,31.95149464185,19.4786882604141,16.9011419434799,9.68144791242892,57.3828963925182,16.0345137515729
"E14000630","Cheltenham",47.990969894031,4.92107080883468,46.6831544236301,9.48572230407633,46.1338047827301,7.26156136596259,42.89897606,57.10102394,62.9928257147192,12.7164748466524,22.4808721850142,1.80982725361424,29.0114225025468,11.2404360925071,50.3543793484622,22.6109196523398,46.0411383488307,31.3479419988296,45.9604957893792,18.7792404219593,20.5942294628094,3.42489457425946,50.2350596469814,34.1327586371308,15.6321817158877,27.5364154528182,17.2433646151189,50.6730381714549,50.2698484947006,31.3219325053645,18.408218999935,19.6954237271973,11.1836898166249,47.5592893856027,21.5615970705751
"E14000631","Chesham and Amersham",55.4009158660321,12.8688156595133,60.6566278143778,20.5856801563744,59.0517731841457,12.7289967760288,44.98498396,55.01501604,76.917663617171,12.3775239538786,8.96984788610404,1.73496454284632,43.4390732420289,7.4054024792941,35.5437665782493,10.8753315649867,36.152763492665,52.9719049423483,58.5274356963855,17.4807435081408,14.7041188137079,2.85349691742386,53.8111944729314,32.7824256490527,13.4063798780159,25.4102254373702,18.4177309681185,52.0121065703932,56.8018188707844,29.4700373518108,13.7281437774049,23.1877799967615,5.87682841258703,44.7768122200032,26.1585793706482
"E14000640","City of Chester",38.3394428152493,49.6370967741936,40.4937877740558,56.7572357810035,43.0503703993276,43.2321494888685,42.27570868,57.72429132,63.6026632197644,16.2061312586884,17.9840499475648,2.20715557398239,31.126990707997,9.95293027339463,48.6647318488891,24.559178596688,43.3236592444455,32.1171621588664,43.7274698760574,18.9935228137701,22.4202559278462,3.65221387640207,49.5661057046078,32.785633636217,17.6482606591752,30.4760193539279,17.4827059563382,47.9818268157142,48.0867253615589,30.4319196156379,21.4813550228032,18.3644281950642,11.3823323834615,46.347653099629,23.9055863218453
"E14000632","Chesterfield",37.0026114283185,40.2137830301421,34.7632858305339,54.8041813591504,18.0635108740975,47.9052823315118,59.2932532,40.7067468,63.2061828785472,22.8041061141272,12.6383916929423,1.35131931438325,32.1898485099927,11.0405158720751,46.1463692183685,27.2041914606102,43.6665797396932,29.1292287996965,35.441730553818,21.4617186249836,31.8965391833113,5.34324493388225,41.7199296499657,34.3953757721345,23.8846945778998,41.2637041842361,20.9614012325657,33.819007460266,40.0180175908584,31.7322965316138,28.2496858775278,19.94037405628,7.94440631434454,46.6315631434454,25.48365648593
"E14000633","Chichester",57.805790049475,14.8082229805855,60.1355185420074,22.3822557495243,57.6716428358914,12.1335690159086,50.73277069,49.26722931,67.4345984190069,14.8403721011486,14.8076167183474,2.91741276149714,33.5611652181509,7.82198541293619,43.9511726427043,16.248853561602,42.4422413416605,41.3089050967376,50.436384664004,18.2030903296083,20.5712671965143,2.84826723685803,47.3709927759787,35.0508747389197,17.5781324851017,31.0544572023857,19.2895492999668,45.2119560862249,48.3469450146307,33.5174913744159,18.1355636109534,18.3733496847874,8.20415045892655,41.5438710790043,31.8786287772817
"E14000634","Chingford and Woodford Green",48.4703988109983,45.865329039716,49.138646962373,43.9471050446115,47.9385444251667,28.7941740480321,49.88047103,50.11952897,68.8227318947012,15.122585018642,14.1735397130268,1.8811433736301,33.9227205965428,8.38040899333409,46.7884984747486,24.3673031295899,45.3084397243249,30.3242571460852,47.4847298355521,20.7439310884886,17.2200469851214,6.17854346123727,47.8428569807939,34.3792896119071,17.777853407299,35.579795929872,17.5221263881842,40.3461299960539,41.7664670658683,33.374759914134,24.8587730199977,22.1590715719974,8.58773213536172,47.9165957639905,21.3366005286504
"E14000635","Chippenham",54.281160790907,11.2068512583408,54.7199859993,19.66398319916,47.564387171296,8.23181186492682,51.58581819,48.41418181,71.7435960895929,14.4338571958916,12.1296869199357,1.69285979457988,38.3492142061626,9.93936394010642,40.0371241183022,15.3792847419874,42.9946788763767,41.6260363816359,45.3981161286589,20.8122929116085,24.7218323614949,2.84895750437689,49.0377428998505,34.3765570503239,16.5857000498256,32.6308712684396,21.2044423183834,42.4205205114613,49.8081920554387,31.6693478529885,18.5224600915728,22.5284421192493,7.0721225710015,46.0866135193489,24.3128217904003
"E14000636","Chipping Barnet",44.7202487449843,42.6149490177005,46.3327499413601,45.6958302509788,48.5899684982929,34.1482277931828,41.07457795,58.92542205,66.6418717879362,11.725723559643,19.2904156523307,2.34198900009016,36.3154810206474,7.46776665765035,45.980975565774,23.0524749797133,45.6856911008926,31.2618339193941,52.7527662602125,17.4648543879879,14.4176746240094,6.1716430726956,50.5791574754628,33.3089226867191,16.111919837818,26.7693268362306,15.3666885962467,50.0295491798709,46.9141646379948,32.0124425209629,21.0733928410423,22.5259660811088,7.72418350852438,49.478892232949,20.2709581774178
"E14000638","Christchurch",65.2422475024542,12.6426825277665,69.5777540782873,19.8660978788956,58.1145512704448,9.54593920373388,59.9639612,40.0360388,79.0425842786175,10.1639082963632,9.23412055362219,1.55938687139707,32.6541455250644,6.82198549531121,40.0446298116516,15.2857104906623,44.3588449379699,40.3554445713679,46.9268769528863,22.1044914203921,23.109955138164,2.59395674411297,41.3297286951529,36.453897315661,22.2163739891861,37.8544232298015,21.676127250666,35.8558458041031,40.9956698456552,36.4237706877773,22.5805594665675,16.3811665629934,5.94884922723575,37.1070386142878,40.562945595483
"E14000639","Cities of London and Westminster",39.9059054841654,27.2078271656953,46.5799141097946,38.4358669219227,54.0831836396297,27.356639491502,28.05367285,71.94632715,31.542913608131,21.5026821005082,42.1001552795031,4.85424901185771,19.2687747035573,8.08159232072276,67.8765527950311,64.4427583286279,28.2414596273292,7.31578204404291,58.9862807373694,10.6523471180817,9.91017539264159,6.8923741855211,55.9890909090909,30.3763636363636,13.6345454545455,15.6381386000533,8.00365060809287,64.363502122685,42.7318605307736,35.9189723320158,21.3491671372106,12.5363636363636,11.9354545454545,58.8227272727273,16.7054545454545
"E14000642","Clacton",72.2612972923275,15.4829218958305,61.2323026390305,25.3777324725337,36.6570905060285,14.3959101499762,73.0439705,26.9560295,73.4507203292934,7.74703356455014,17.1557791498336,1.64646695632289,27.6672510608024,7.39131539497421,47.6459079706278,26.2240516299515,46.4694971669589,27.3064512030897,34.194073095105,20.9898507260374,33.3011403107474,6.29966620918687,35.2218278096041,35.7279255848827,29.0502466055132,53.6950732356858,19.2188193519751,22.1218930315135,27.4639835353304,36.0139238254948,36.5220926391747,17.9395260019447,6.92487025386895,36.4917583383123,38.643845405874
"E14000643","Cleethorpes",68.9894041735903,22.7691577289109,57.1043391020818,35.3670261683806,46.6322162833507,29.1268380314489,69.50382101,30.49617899,73.0868570585197,10.0164809485155,15.6200034437803,1.27665854918456,35.1117998671685,10.5920842250264,41.5615083757656,22.1951639485401,44.2279782549873,33.5768577964726,34.0054176733289,22.8655099201991,32.2717622080679,4.99450911486932,44.5311080956909,35.0068915410341,20.462000363275,42.3956966334472,22.7096137104843,30.1989267570131,42.1420313384006,32.9249993850392,24.9329692765602,20.2451038004979,7.73241588580342,44.869808639535,27.1526716741637
"W07000062","Clwyd South",44.6813198920289,41.2686608274114,39.0830976143459,50.7071569621604,30.3701802418435,37.2205110654803,59.8838563,40.1161437,64.5113718293242,22.3176246968605,10.9785672150488,2.19243625876647,35.1314150881563,10.9621812938323,43.383365012781,20.279216097529,41.7185554171856,38.0022284852854,36.0735584574968,20.8345318222785,31.9795202209055,4.63479644863756,46.9111672646554,32.4491476915774,20.6396850437672,41.1989751757089,20.6713291555586,33.8988332236956,40.8501015927115,31.9918725830766,27.1580258242118,21.8668416423516,7.90182747211325,46.0190704882101,24.2122603973251
"W07000059","Clwyd West",50.7499440340273,33.9676143571375,48.0666109115954,39.612338269297,43.2917850005259,25.5942989376249,53.01311812,46.98688188,70.1384577176208,11.1697504035763,16.1865143424811,2.50527753632187,32.4568483794859,9.02148267726313,44.2661120079473,18.9742952936794,43.0522786539178,37.9734260524028,43.4273509163377,18.6833724278658,26.5823750405248,4.51208116406354,45.8915043290043,31.5733225108225,22.5351731601732,38.1448347916939,19.8935614470419,37.4363327674024,39.8329814975785,33.2608965602881,26.9061219421334,19.7104978354978,6.98322510822511,41.7681277056277,31.5381493506493
"S14000011","Coatbridge, Chryston and Bellshill",12.6770494183032,35.3704817403206,16.2477797513321,42.6132326820604,6.32963825002959,33.9165253067182,38.77654749,61.22345251,61.8845104353598,30.5931807566558,6.67174709309472,0.850561714889747,34.0396764915558,9.02922884043364,48.6663880626367,32.2451387693896,41.1342461712431,26.6206150593672,30.248150866693,23.4910507594151,33.8094969228163,5.70972841736774,50.9094730205433,27.9829769347975,21.1075500446593,59.166015115976,13.540526452958,27.2934584310659,35.2712701885494,30.8807984463728,33.8479313650778,21.8284032995324,8.74481164293595,49.202963274313,20.2238217832186
"E14000644","Colchester",50.4318662994398,32.7768722013003,45.8772994677374,35.275002334485,38.9335912580001,16.158705986459,51.51448181,48.48551819,58.7460704785772,16.6721625008244,23.0539251247554,1.52784189584295,31.9901514651894,11.3456000351733,47.9632438611532,25.1797137769571,46.2573369386005,28.5629492844424,39.8509550513116,19.898243398819,24.4463425805573,4.49734467263342,49.4033698554461,34.4885369671301,16.1080931774238,33.8960462016881,19.790634361936,40.9572953331283,45.9693552287366,32.1858031612038,21.8448416100596,21.6434950741184,11.9022189485314,47.9928183408526,18.4614676364976
"E14000645","Colne Valley",48.4168692110622,40.0364579911975,46.1817279046673,47.6961271102284,44.4471830985915,34.9788732394366,50.05534919,49.94465081,73.1683146987225,9.58874598763437,15.4871927443504,1.75574656929275,36.2136194230811,10.9524117279562,42.2348607251341,22.5424933755574,43.508046274155,33.9494603502876,44.1003356208987,19.5361418624455,24.2035265240695,5.21464709712969,46.9867492055934,34.8119522714993,18.2012985229073,33.2612727417538,20.1310744234205,42.4068996120106,46.7071673237252,31.1165686464594,22.1762640298154,21.9988827941136,7.58692685964414,47.6689773903169,22.7452129559253
"E14000646","Congleton",58.9642339209896,26.5336431778869,56.605786843556,34.1644288737529,53.2878217200251,20.3841023226616,52.61269112,47.38730888,78.3326194855257,10.3650701670404,9.81582726562697,1.48648308180696,39.8931747751379,9.01967700486256,38.3966138419289,13.3581920334585,40.0367841576176,46.6050238089239,47.819225039456,20.4301075268817,22.7015944658318,2.86148354646961,47.9675946063506,34.0952588081775,17.9371465854719,32.2796783856219,20.6631982763151,43.5926743391665,50.4774382101736,30.1277367665214,19.394825023305,19.8183993040452,6.57133536320139,45.4621574597651,28.1481078729882
"E14000647","Copeland",53.7497354372928,40.0112880088423,49.0646912199781,45.1161273790388,35.7952108198128,42.2648936438647,59.19658372,40.80341628,70.9877425069288,17.8347952798651,9.2431212320352,1.93434098117089,36.6810480299437,9.14883282379497,42.0326295037001,22.3892111203177,43.3612388925398,34.2495499871425,37.7398579111613,21.6917867339486,31.3076820928225,4.5597901865746,44.8727299699596,34.1224610896144,21.004808940426,39.4570135746606,21.26845189526,35.3534604257844,42.60978885111,31.389468270522,26.000742878368,19.1603515842306,7.42851491513271,46.2276396632505,27.1834938373861
"E14000648","Corby",55.2459694088466,38.2670525010335,49.2257946230645,44.7422371118556,42.7653362765692,38.471534873785,60.14688934,39.85311066,66.2997647685411,17.6601127335671,14.2026541209889,1.83746837690293,36.4431228085748,12.0167768851804,40.6639740801562,19.7816341928898,41.9044871510363,38.3138786560739,35.7427179048399,20.2844636236251,34.210036828987,3.39645102488747,46.9731786846384,35.2092207921961,17.8176005231655,40.3619116944565,21.3939628306908,31.9658333522895,43.4046424925658,32.987883360703,23.6074741467312,23.0438060291192,7.78208703076322,47.7225042915921,21.4516026485254
"E14000837","North Cornwall",59.3502070513565,8.73872827895816,50.7125471105528,12.0740420854271,44.9559539848689,5.43268732511141,60.19250026,39.80749974,68.4477556143021,12.5717642660685,16.3822799006649,2.59820021896446,34.4788912921573,9.88277390584528,41.3148548692889,14.8602098854442,43.808913455633,41.3308766589228,44.5873441691652,18.4109199936879,28.1174057124822,3.48903266529904,44.3308741234782,34.1403805303671,21.5287453461547,38.6763938119968,21.7720440744099,35.0726788118594,39.9076076797778,35.2452668963123,24.8471254239099,19.2309449304493,6.90139558255864,42.682898974441,31.1847605125511
"E14000938","South East Cornwall",59.2805889479079,20.1956947162427,55.4129715917631,22.6401623327822,50.52873381124,9.2914570874094,55.09870579,44.90129421,71.1538957189618,11.9951545142916,14.495218948942,2.35573081780458,37.0679656692183,9.22446454805536,40.1917575195237,15.4514291605454,45.3284878476249,39.2200829918297,45.6308137744102,19.7360315406887,25.8331793260642,2.93999876794185,44.6603705049037,34.6406193243734,20.6990101707228,34.5327172861212,22.5552329939622,38.8668547518774,41.9727312559602,34.0704657336529,23.9568030103869,19.1529694878315,6.51334907373774,43.7114057391936,30.6222756992372
"E14000991","The Cotswolds",58.0031384856807,11.6222047861907,60.6361595926435,17.9256976315701,56.5496673548979,9.24700442938571,47.9241838,52.0758162,66.9707810136611,14.6238985858683,14.5326642817699,3.87265611870063,38.0086912679167,8.66965979208182,39.6076924923771,12.6215457011836,39.662913255384,47.7155410434323,52.2197325623419,17.4644018792916,21.4210336104084,2.35778821828695,48.8251742414757,34.9056800634364,16.2691456950879,30.8299254873429,18.9668581750671,46.2003562558017,51.1992509183453,32.3665698302562,16.4341792513985,19.2385543174325,6.74220608488794,43.8838111931889,30.1354284044906
"E14000649","Coventry North East",35.370353703537,52.6775267752678,29.9281843983831,63.4277973681947,23.0896734626222,52.1536312187729,57.77456818,42.22543182,56.579930701814,20.0602395996105,21.4054396811378,1.95439001743778,29.5151391625337,8.73021265031592,51.4799465543402,35.0340829313586,42.4915641914079,22.4743528772335,26.7362484529111,19.4990621770253,33.3239763694129,9.83374376379621,44.8733610228846,34.6662323207645,20.460406656351,43.177736827897,18.0225120013146,30.1693681850726,33.5733858731345,33.4171252576036,33.009488869262,25.525965740967,10.3953452597479,46.5971713223118,17.4815176769733
"E14000650","Coventry North West",43.3771782841823,43.8128351206434,36.7389516339345,53.9509318140785,31.0480484462715,41.0135702603545,58.37436004,41.62563996,66.4242622644157,12.2620773511668,19.651124725249,1.6625356591685,29.6473834354394,9.43740354487209,50.2478604498901,28.2023102464575,43.8572697937614,27.9404199597811,32.8168670121835,21.7892708870377,28.3246954114997,5.74851436789407,45.6578634308827,34.8957094139107,19.4464271552066,37.4109627668052,19.8450353696961,36.464501575392,41.1214516204461,32.5702660992377,26.3082822803161,21.4886192402252,11.1309382187327,46.009794591165,21.3706479498771
"E14000651","Coventry South",42.4984459639464,43.3886866175295,38.1352506966751,55.0405241549491,34.9756287329229,42.2709901828417,50.37949289,49.62050711,58.7703088627037,18.7477501259929,20.7516379082771,1.73030310302623,28.7599894405913,7.63157263193261,53.2962154119369,33.1901413520843,39.7513739230603,27.0584847248554,30.7349107679968,16.4565369961901,22.1137457389212,6.47809304190896,47.6448468890004,34.3872244901825,17.967928620817,31.233111976185,16.5914815662927,45,40.7281192253234,32.933355732079,26.3385250425976,19.4549949326084,19.3413338132358,41.5687128825407,19.634958371615
"E14000652","Crawley",54.1894627146837,37.4356199523037,50.5758558271836,45.688540568496,47.0216271884655,33.5798146240989,58.4136714,41.5863286,59.04463219978,23.8584501603202,14.5434970861516,2.55342055374822,34.1048985419056,10.1130432747443,46.003697895944,22.4401432349568,44.8053923748449,32.7544643901982,36.317681129441,25.3426074365207,27.2676733722915,4.87795418110358,47.6101578843682,35.9100162293498,16.479825886282,38.145927213805,20.4780659735775,32.8436764479769,42.0577152620123,34.5963910407939,23.3458936971938,23.1713838100509,8.57059767160427,50.7809788267963,17.4770396915485
"E14000653","Crewe and Nantwich",53.124074622446,37.3778501628664,47.0314572846057,47.1186871899249,44.9835658168992,37.7284752284752,60.28912321,39.71087679,70.9483899426555,12.7569475077195,14.8897220996912,1.40494044993383,34.5699161887958,11.0520511689457,43.6590207322453,21.3034847816498,43.8619320688134,34.8345831495368,36.2927101996213,21.0981079810417,30.0550197588279,4.17667314705397,47.2970327488324,34.0026661446244,18.7003011065432,36.1548541345778,21.6660153106968,37.3790202073611,44.2831936479929,32.3555359505955,23.3612704014116,21.4223788349134,9.46574563488734,46.2063372206841,22.9055383095152
"E14000654","Croydon Central",39.1803127023777,50.1878064575816,42.4252509152055,52.3252351508994,42.9780321489961,42.666364443437,50.31024069,49.68975931,55.2863389143649,22.3120400981124,20.1663645089048,2.23525647861789,28.8365148768263,8.72347232590381,53.3091607123814,35.6403967153674,43.7389356937187,20.6206675909139,41.6127708866258,21.6612770886626,20.4980935373329,7.21921907427965,47.21677346236,35.6418639117737,17.1413626258663,34.3148206067647,17.6980474509629,40.8192216612305,39.4817105684121,34.7040631331982,25.8142262983897,24.6972669020531,9.1870450285515,49.44422649405,16.6714615753455
"E14000655","Croydon North",21.2591486989516,65.6278659929148,19.8715260889254,74.1542693255958,22.6990770150592,62.6153731175965,41.16806604,58.83193396,50.6011461103412,20.0044945503577,26.515974381063,2.87838495823814,25.0814637252332,7.0002621821042,58.2493726356792,41.8105547024233,43.0016105472115,15.1878347503652,37.7535515057569,19.3081575002295,21.217251190634,9.57198364216731,47.3831995530858,35.6267090059099,16.9900914410044,31.6677064836589,15.9946249460095,41.6269136631953,35.1286565039889,36.2410577175175,28.6302857784936,26.240039987063,9.47781600070565,50.8026814854018,13.4794625268296
"E14000656","Croydon South",52.2002089019172,31.4127834495771,54.416638098503,35.7967252722138,54.4912669808705,24.7920709731078,45.80567492,54.19432508,72.1912938493527,10.6065687392403,15.3330203232947,1.86911708811233,37.0402665056901,8.49598676414694,43.1372549019608,21.21090169249,44.0762850179981,34.7128132895119,51.021128904585,21.4016927479754,14.9059246179139,4.82981184923583,49.6870255440428,34.8782285201857,15.4347459357714,28.3273887741693,18.5613798738944,47.380161000011,49.4779439712031,32.9689002168712,17.5531558119257,22.2118637295901,7.8834048069325,48.6464409699101,21.2582904935674
"S14000012","Cumbernauld, Kilsyth and Kirkintilloch East",16.1537451297991,24.4757693823053,18.2739032235987,33.8968357173819,7.87938925114414,30.0109351585598,36.98912494,63.01087506,67.9326483404164,22.5186938512023,8.62068965517241,0.927968153208887,35.8357092904406,8.31674646296197,46.7373177685728,29.6089084942708,41.8177416751843,28.5733498305449,33.7959974176888,24.1845737649482,29.7119493375142,4.5882135940238,51.5607042706753,29.4671999264469,18.9720958028778,53.3912400665311,15.4400580015069,31.168701931962,38.6142342245414,32.3928129538975,28.9929528215611,21.7958442513676,8.81947317611364,47.8117960741047,21.572886498414
"W07000070","Cynon Valley",22.1953962164307,51.372536049742,19.3887176907113,61.0150305012263,12.0635337358887,47.6896823313206,56.73223173,43.26776827,68.9781883154098,15.9424198496443,13.515153558305,1.56423827664093,32.8591174190068,9.51690658395981,47.3114654620234,29.6834440211712,42.5209857398105,27.7955702390183,29.093259097236,20.377808709485,36.0866971564923,7.23205408629946,44.069787678385,29.0100359670495,26.9201763545655,48.5089391704738,19.6607791647182,27.7941652577431,31.2375686882648,30.9678724336716,37.7945588780636,21.9732567583246,9.13679081099896,44.8282863441234,24.061666086553
"E14000657","Dagenham and Rainham",43.8436035212073,44.5135475020007,39.9319416268569,50.079619571145,24.3716608594657,41.4169570267131,70.34795688,29.65204312,60.9323916244478,23.8588434949712,13.6389727719684,1.56979210861264,30.654620779156,8.1110085103197,49.5894581846315,31.8849983777983,44.1313733809179,23.9836282412838,31.8165245680951,23.3200583352031,27.815795378057,7.9748148979134,45.4128709961798,34.9838377901851,19.603291213635,46.1158657011192,19.4092773585861,27.5320301817998,31.8600414285358,35.8855973445806,32.2543612268836,25.5284552845528,9.40444705651876,45.6900773827015,19.3770202762269
"E14000658","Darlington",48.0504850797738,40.4777231137064,43.2893767989825,50.6080282035835,35.1936024890012,42.8696434214044,58.09965023,41.90034977,62.8669612174767,16.786941580756,19.0181639666176,1.32793323514973,30.8149239077074,10.4982817869416,48.9150711831124,30.5547373588611,45.2037309769269,24.2415316642121,33.7195951050007,22.1604471974618,31.6936093065418,6.39975827164224,43.8025750134001,35.3861973155978,20.8112276710021,39.7770726547881,21.0601252949312,34.7083231632902,41.53411880216,32.1674030436917,26.2984781541483,21.9204305544921,8.27745386525482,46.5219816883074,23.2801338919457
"E14000659","Dartford",62.94726320271,27.4808877700239,57.5575390970788,33.2398937739746,48.9717272692587,25.4206570262124,63.9834539,36.0165461,67.8505860754131,14.4988937532364,15.2991573694864,2.35136280186414,34.7549781104364,11.4037565315633,43.298969072165,18.6579108412183,44.9983523984371,36.3437367603446,41.0311377887347,24.4975614984726,24.2362934776783,4.12669489254515,48.4457364341085,34.9040697674419,16.6501937984496,38.2853251948494,22.4237929063872,33.8484734263098,44.0756955232312,34.0159111236643,21.9083933531046,22.8391472868217,8.47868217054264,48.2122093023256,20.4699612403101
"E14000660","Daventry",64.5523753113949,19.1192097973973,63.7119810286905,24.6662953847259,58.1705320080734,18.0718991583838,58.58949343,41.41050657,72.8848513326546,13.3683138851907,11.6036233586551,2.14321142349962,41.3553658600256,10.2331166627509,36.3719424648237,11.8229044299997,37.2099094160336,50.9671861539666,47.3252697906859,20.4533932063446,23.4533207793148,2.75802129354675,48.2013851891316,35.5301012253596,16.2685135855088,33.9205254515599,21.607881773399,40.2863711001642,50.7035267705641,31.628684052523,17.6677891769128,21.6057538625466,6.95471497069792,46.5274374001065,24.9120937666489
"W07000042","Delyn",43.6695334897055,41.4151681000782,41.4353848495611,52.1918920290223,32.7228555410204,40.5451584483541,54.40888662,45.59111338,73.1058671297715,15.5174175094494,9.85800388190826,1.51871147887084,37.1982156842715,9.4085197670855,41.2299519869241,16.8794905846699,40.7123642183403,42.4081451969898,37.7893428615815,21.8716016778002,30.0547615348765,3.90515768215007,48.2878816016914,32.0581134555221,19.6540049427865,39.3469887955182,21.2114845938375,35.3501400560224,42.0642217454966,32.4582013825042,25.4775768719992,21.059699147155,7.68131883830231,44.5436493764375,26.7153326381052
"E14000661","Denton and Reddish",34.0572198610967,50.0596040219757,27.9906058233794,63.5394833202859,23.655024430599,50.8285721672139,60.98402815,39.01597185,67.4349383626594,17.9354124960489,13.0992519228743,1.53039721841745,29.385733853124,11.7189969444737,49.1702665683279,27.9633336845433,46.0199136023601,26.0167527130966,32.9895281352511,24.7886701993439,31.022899318698,4.88581882412314,44.0977723925809,34.1877155373287,21.7145120700904,43.9517228512794,22.2341814841922,29.8431423200011,38.1413971130545,32.4939416289116,29.3646612580339,21.3533414111287,8.70887314754404,47.6046229844347,22.3331624568925
"E14000662","Derby North",45.2155603292426,39.8132590339664,44.3930802103879,48.5330374753452,36.6566096770589,36.5649793272991,54.25037957,45.74962043,60.3958741225347,19.7650541998949,17.7474810180985,2.09159065947185,30.1633159829999,11.0357671553412,48.7679671457906,28.4943412444487,43.2763478343919,28.2293109211594,35.2903069074419,19.6075255756202,26.4555834480525,5.22039571355305,45.7322847203533,34.9650628470042,19.3026524326426,33.8533522283034,19.0016614542611,42.2229280688038,43.4124444868917,31.8776562723843,24.7098992407239,20.7639324980314,13.4166641747157,45.5319318600919,20.2874714671611
"E14000663","Derby South",36.9059394281946,51.0809665112336,33.5099103871452,58.3366441530923,27.3860852523273,49.0127388535032,61.35345111,38.64654889,54.3744401313825,24.8501274777775,18.5910834462641,2.18434894457588,29.6827985391736,10.0167673473138,49.9207570572157,34.5292509819234,42.6625628775524,22.8081861405241,28.3633336801581,19.352824888149,32.8802934137967,10.7988242638643,43.4987313480686,35.0267012301802,21.4745674217512,43.142972767092,18.9904303942106,30.1275947438583,34.1135126444174,33.1511128465443,32.7353745090383,25.7238643962224,10.2142510373634,46.3483892242445,17.7134953421696
"E14000664","Derbyshire Dales",58.6932181701855,23.9423384516955,60.0028242319098,31.1008452522644,52.3743164206837,22.7212263254577,51.23541177,48.76458823,72.905331882481,11.6695585683616,12.6165338352498,2.8085757139076,39.1230185571861,8.75510984324912,38.4348439843543,14.3046201805723,39.7817839602388,45.9135958591889,51.335172557389,17.7866847118838,23.0475595578922,2.53327086912012,47.1610336455963,34.6306865125265,18.2082798418771,33.1552917903066,18.323061705851,44.8679905653199,48.8192218333676,31.7383760256448,19.4424021409876,18.9022917646461,6.1215410623721,43.8295221994839,31.1466449734979
"E14000814","Mid Derbyshire",58.8114920171813,27.6400032417538,58.5912529034564,35.5303646939707,52.1863018290767,25.4226989880366,52.47070747,47.52929253,80.6875884458503,7.31984794250673,10.4386914176309,1.55387219401204,38.9605704930769,10.1362412941536,37.7285718249674,15.2057493271178,43.3447098976109,41.4495407752712,46.1061845362008,22.1171340993656,23.1104627337846,2.6111757667153,47.1387152736519,34.7738777062193,18.0874070201288,31.9244825145531,20.7225295757558,43.7721186208092,50.7283775909431,30.6445794833375,18.6270429257194,20.3700182989139,6.80624539556548,45.7746144157418,27.0491218897787
